sale_line_id,sale_id,date_id,product_id,hospital_id,sales_rep_id,quantity,unit_price,unit_cost,discount
4692,1850,1068,19,87,2,8,819.01,488.55,0
4693,1850,1068,18,87,2,15,31.61,20.77,0.05
4694,1850,1068,1,87,2,14,823.52,529.32,0.15
4695,1851,1068,6,92,7,9,389.0,202.95,0
4696,1851,1068,2,92,7,6,1614.39,869.25,0
4697,1851,1068,17,92,7,17,721.87,373.03,0.15
4698,1851,1068,18,92,7,11,36.79,20.77,0.1
4699,1852,1068,18,91,2,17,36.79,20.77,0
4700,1852,1068,2,91,2,11,1619.88,869.25,0.15
4701,1852,1068,13,91,2,23,232.76,113.06,0
4702,1853,1070,7,47,10,15,120.11,77.26,0
4703,1853,1070,5,47,10,1,484.9,270.34,0.15
4704,1853,1070,1,47,10,7,823.52,529.32,0
4705,1853,1070,8,47,10,11,188.77,93.64,0.05
4706,1854,1071,16,73,1,16,609.58,350.66,0
4707,1854,1071,8,73,1,12,188.77,93.64,0.1
4708,1854,1071,9,73,1,13,603.18,339.37,0.15
4709,1855,1071,12,105,5,14,650.29,395.69,0.1
4710,1855,1071,2,105,5,5,1727.91,869.25,0.05
4711,1856,1071,13,31,4,19,232.76,113.06,0
4712,1856,1071,14,31,4,14,1191.81,616.93,0
4713,1857,1071,16,110,2,7,609.58,350.66,0.05
4714,1857,1071,21,110,2,16,43.25,23.36,0.05
4715,1858,1073,3,84,2,22,783.24,428.42,0.1
4716,1858,1073,12,84,2,3,650.29,395.69,0.1
4717,1859,1073,6,96,4,15,441.8,202.95,0.15
4718,1859,1073,1,96,4,11,823.52,529.32,0
4719,1859,1073,20,96,4,11,67.45,34.35,0
4720,1859,1073,12,96,4,17,650.29,395.69,0
4721,1860,1073,19,91,7,18,819.01,488.55,0
4722,1860,1073,6,91,7,18,441.8,202.95,0
4723,1860,1073,1,91,7,1,823.52,529.32,0.15
4724,1860,1073,17,91,7,11,721.87,373.03,0
4725,1861,1074,12,12,8,2,650.29,395.69,0.1
4726,1861,1074,18,12,8,22,36.79,20.77,0
4727,1861,1074,9,12,8,6,603.18,339.37,0.1
4728,1862,1074,2,43,6,14,1859.48,869.25,0.05
4729,1862,1074,4,43,6,21,323.12,204.85,0.15
4730,1862,1074,5,43,6,17,492.82,270.34,0.15
4731,1862,1074,20,43,6,6,64.09,34.35,0
4732,1863,1074,3,95,3,6,827.18,428.42,0.1
4733,1863,1074,17,95,3,14,721.87,373.03,0.1
4734,1864,1074,11,38,7,11,583.49,372.45,0
4735,1864,1074,15,38,7,3,1365.66,795.97,0.15
4736,1865,1075,20,109,9,22,67.45,34.35,0
4737,1866,1075,14,100,7,23,1191.81,616.93,0
4738,1866,1075,8,100,7,13,188.77,93.64,0
4739,1867,1076,17,47,1,18,721.87,373.03,0
4740,1867,1076,4,47,1,19,323.12,204.85,0.15
4741,1867,1076,11,47,1,16,508.91,372.45,0
4742,1867,1076,18,47,1,4,36.79,20.77,0
4743,1868,1076,20,18,7,19,67.45,34.35,0.05
4744,1868,1076,1,18,7,23,823.52,529.32,0.1
4745,1869,1078,6,2,5,25,441.8,202.95,0.05
4746,1870,1079,18,91,4,13,36.79,20.77,0
4747,1870,1079,5,91,4,6,528.23,270.34,0
4748,1870,1079,13,91,4,11,232.76,113.06,0.05
4749,1871,1079,11,59,10,6,583.49,372.45,0
4750,1871,1079,16,59,10,15,609.58,350.66,0
4751,1872,1080,10,3,9,22,579.74,303.54,0.1
4752,1872,1080,8,3,9,18,188.77,93.64,0
4753,1872,1080,18,3,9,21,36.79,20.77,0.05
4754,1872,1080,13,3,9,2,221.76,113.06,0.15
4755,1873,1080,13,57,9,6,232.76,113.06,0
4756,1873,1080,18,57,9,17,36.79,20.77,0
4757,1873,1080,7,57,9,15,120.11,77.26,0
4758,1874,1080,1,9,2,5,776.67,529.32,0.1
4759,1875,1081,2,50,9,12,1859.48,869.25,0.1
4760,1876,1081,6,54,10,25,441.8,202.95,0
4761,1876,1081,20,54,10,24,67.45,34.35,0.1
4762,1877,1081,5,85,2,16,528.23,270.34,0
4763,1877,1081,6,85,2,13,428.35,202.95,0.05
4764,1877,1081,10,85,2,20,579.74,303.54,0.15
4765,1878,1081,3,73,8,9,708.05,428.42,0
4766,1878,1081,18,73,8,18,36.79,20.77,0
4767,1878,1081,1,73,8,12,823.52,529.32,0.15
4768,1878,1081,7,73,8,4,108.03,77.26,0.05
4769,1879,1083,1,116,10,22,823.52,529.32,0.05
4770,1879,1083,18,116,10,24,33.27,20.77,0
4771,1879,1083,8,116,10,16,188.77,93.64,0
4772,1879,1083,9,116,10,19,603.18,339.37,0
4773,1880,1083,2,85,7,14,1859.48,869.25,0.05
4774,1880,1083,11,85,7,15,508.0,372.45,0
4775,1880,1083,18,85,7,18,36.79,20.77,0
4776,1881,1083,7,48,6,21,120.11,77.26,0.05
4777,1881,1083,21,48,6,3,43.25,23.36,0.05
4778,1882,1085,18,49,9,20,36.79,20.77,0.15
4779,1882,1085,16,49,9,5,609.58,350.66,0.05
4780,1882,1085,3,49,9,6,827.18,428.42,0.05
4781,1883,1085,14,24,3,14,1079.58,616.93,0
4782,1884,1085,15,28,4,25,1365.66,795.97,0.15
4783,1884,1085,3,28,4,23,827.18,428.42,0.15
4784,1884,1085,6,28,4,2,441.8,202.95,0.05
4785,1884,1085,5,28,4,2,528.23,270.34,0
4786,1885,1085,3,103,8,16,755.7,428.42,0.05
4787,1886,1086,5,1,1,23,528.23,270.34,0.05
4788,1886,1086,4,1,1,13,310.02,204.85,0.05
4789,1886,1086,17,1,1,14,721.87,373.03,0.05
4790,1887,1086,3,51,7,13,720.19,428.42,0.1
4791,1887,1086,6,51,7,17,428.89,202.95,0
4792,1887,1086,7,51,7,17,120.11,77.26,0
4793,1887,1086,14,51,7,21,1041.31,616.93,0.05
4794,1888,1086,10,90,12,20,528.61,303.54,0
4795,1889,1086,10,4,9,25,499.51,303.54,0
4796,1889,1086,2,4,9,15,1859.48,869.25,0
4797,1889,1086,9,4,9,17,523.49,339.37,0
4798,1890,1088,9,119,3,24,582.48,339.37,0.1
4799,1890,1088,8,119,3,3,188.77,93.64,0.05
4800,1891,1088,20,3,7,13,65.63,34.35,0.1
4801,1891,1088,5,3,7,4,528.23,270.34,0.05
4802,1892,1089,7,4,6,20,120.11,77.26,0
4803,1892,1089,16,4,6,18,609.58,350.66,0
4804,1893,1090,10,53,3,22,547.6,303.54,0
4805,1893,1090,6,53,3,14,441.8,202.95,0.05
4806,1894,1090,18,25,8,24,32.95,20.77,0.05
4807,1894,1090,13,25,8,12,216.93,113.06,0
4808,1895,1090,20,90,7,1,61.75,34.35,0
4809,1895,1090,18,90,7,24,36.79,20.77,0
4810,1895,1090,16,90,7,22,609.58,350.66,0.1
4811,1895,1090,4,90,7,7,323.12,204.85,0.15
4812,1896,1091,4,48,6,6,323.12,204.85,0.15
4813,1896,1091,18,48,6,14,34.8,20.77,0
4814,1896,1091,14,48,6,14,1191.81,616.93,0
4815,1896,1091,9,48,6,11,603.18,339.37,0.1
4816,1897,1091,9,66,10,10,521.19,339.37,0
4817,1897,1091,14,66,10,12,1191.81,616.93,0.05
4818,1897,1091,17,66,10,23,721.87,373.03,0
4819,1898,1091,11,70,8,20,583.49,372.45,0.15
4820,1898,1091,10,70,8,18,579.74,303.54,0.15
4821,1899,1091,16,108,9,3,609.58,350.66,0.1
4822,1899,1091,21,108,9,20,43.25,23.36,0.05
4823,1899,1091,20,108,9,1,67.45,34.35,0
4824,1900,1092,13,39,7,3,232.76,113.06,0.1
4825,1900,1092,8,39,7,6,188.77,93.64,0
4826,1900,1092,21,39,7,8,43.25,23.36,0
4827,1900,1092,4,39,7,5,323.12,204.85,0.15
4828,1901,1092,16,119,11,12,609.58,350.66,0
4829,1902,1092,8,43,12,13,188.77,93.64,0
4830,1902,1092,18,43,12,17,36.79,20.77,0.1
4831,1902,1092,19,43,12,5,819.01,488.55,0.1
4832,1903,1094,16,65,4,19,609.58,350.66,0.15
4833,1903,1094,6,65,4,7,441.8,202.95,0
4834,1903,1094,18,65,4,5,36.79,20.77,0.1
4835,1903,1094,10,65,4,15,579.74,303.54,0
4836,1904,1094,5,65,8,20,528.23,270.34,0.1
4837,1904,1094,1,65,8,3,823.52,529.32,0
4838,1905,1094,4,113,5,7,290.37,204.85,0.05
4839,1905,1094,19,113,5,18,819.01,488.55,0.1
4840,1906,1094,19,11,12,1,819.01,488.55,0.05
4841,1906,1094,1,11,12,19,823.52,529.32,0.15
4842,1906,1094,5,11,12,9,528.23,270.34,0.05
4843,1907,1095,4,66,3,3,323.12,204.85,0.05
4844,1907,1095,5,66,3,18,528.23,270.34,0
4845,1907,1095,15,66,3,20,1244.87,795.97,0.05
4846,1907,1095,2,66,3,15,1686.25,869.25,0
4847,1908,1095,10,51,6,21,579.74,303.54,0
4848,1908,1095,8,51,6,2,182.56,93.64,0
4849,1909,1095,12,66,7,6,650.29,395.69,0
4850,1909,1095,16,66,7,6,609.58,350.66,0
4851,1909,1095,20,66,7,12,67.45,34.35,0
4852,1909,1095,14,66,7,11,1191.81,616.93,0
4853,1910,1095,17,106,2,1,721.87,373.03,0.15
4854,1910,1095,10,106,2,10,518.74,303.54,0
4855,1910,1095,19,106,2,4,819.01,488.55,0
4856,1910,1095,14,106,2,5,1191.81,616.93,0.1
4857,1911,1096,10,1,11,1,579.74,303.54,0
4858,1912,1097,21,72,5,9,43.25,23.36,0.1
4859,1913,1097,15,105,7,25,1365.66,795.97,0
4860,1913,1097,19,105,7,23,783.03,488.55,0.15
4861,1913,1097,7,105,7,4,120.11,77.26,0.05
4862,1913,1097,16,105,7,9,609.58,350.66,0
4863,1914,1097,16,1,1,22,609.58,350.66,0
4864,1914,1097,1,1,1,8,823.52,529.32,0.1
4865,1915,1098,13,100,6,17,214.85,113.06,0.15
4866,1915,1098,11,100,6,7,583.49,372.45,0.05
4867,1915,1098,15,100,6,10,1365.66,795.97,0
4868,1915,1098,20,100,6,11,67.45,34.35,0
4869,1916,1099,12,95,3,1,600.27,395.69,0
4870,1916,1099,4,95,3,16,323.12,204.85,0.05
4871,1916,1099,5,95,3,14,528.23,270.34,0
4872,1917,1099,20,6,10,17,67.45,34.35,0
4873,1917,1099,13,6,10,17,200.74,113.06,0
4874,1917,1099,4,6,10,22,323.12,204.85,0.15
4875,1918,1100,4,2,2,23,323.12,204.85,0.15
4876,1918,1100,19,2,2,23,819.01,488.55,0
4877,1918,1100,2,2,2,20,1623.76,869.25,0.05
4878,1918,1100,1,2,2,23,823.52,529.32,0
4879,1919,1100,18,49,3,3,36.79,20.77,0
4880,1919,1100,17,49,3,23,721.87,373.03,0.05
4881,1920,1100,16,47,5,5,581.21,350.66,0.05
4882,1920,1100,3,47,5,8,777.62,428.42,0
4883,1921,1102,13,33,5,24,232.76,113.06,0
4884,1921,1102,8,33,5,1,188.77,93.64,0.1
4885,1921,1102,19,33,5,10,819.01,488.55,0.05
4886,1922,1102,13,46,5,16,232.76,113.06,0.05
4887,1922,1102,3,46,5,21,805.56,428.42,0.05
4888,1922,1102,4,46,5,4,323.12,204.85,0
4889,1922,1102,7,46,5,8,120.11,77.26,0.05
4890,1923,1102,8,74,5,11,188.77,93.64,0
4891,1923,1102,16,74,5,25,609.58,350.66,0
4892,1923,1102,1,74,5,9,823.52,529.32,0.05
4893,1924,1102,2,120,6,25,1803.6,869.25,0.15
4894,1924,1102,6,120,6,12,382.71,202.95,0.05
4895,1925,1103,17,33,6,2,721.87,373.03,0.1
4896,1925,1103,11,33,6,13,583.49,372.45,0.1
4897,1925,1103,2,33,6,8,1777.03,869.25,0.1
4898,1925,1103,4,33,6,21,307.91,204.85,0.15
4899,1926,1104,18,111,1,10,36.79,20.77,0
4900,1926,1104,20,111,1,9,67.45,34.35,0.15
4901,1926,1104,9,111,1,9,572.01,339.37,0.05
4902,1926,1104,7,111,1,14,110.53,77.26,0.1
4903,1927,1104,16,76,4,25,589.95,350.66,0
4904,1927,1104,14,76,4,4,1191.81,616.93,0.05
4905,1928,1104,14,47,5,14,1191.81,616.93,0
4906,1928,1104,7,47,5,15,120.11,77.26,0
4907,1929,1105,7,27,2,21,120.11,77.26,0.15
4908,1929,1105,5,27,2,8,528.23,270.34,0.15
4909,1930,1106,17,107,1,23,721.87,373.03,0.15
4910,1930,1106,18,107,1,19,33.39,20.77,0.05
4911,1931,1106,7,109,6,1,115.45,77.26,0.05
4912,1931,1106,17,109,6,10,627.81,373.03,0.05
4913,1932,1107,7,116,6,23,120.11,77.26,0.1
4914,1932,1107,3,116,6,18,827.18,428.42,0.15
4915,1932,1107,17,116,6,24,721.87,373.03,0.15
4916,1932,1107,21,116,6,23,43.25,23.36,0.1
4917,1933,1107,20,10,10,3,67.45,34.35,0
4918,1933,1107,12,10,10,8,650.29,395.69,0
4919,1933,1107,1,10,10,25,823.52,529.32,0.1
4920,1933,1107,17,10,10,1,721.87,373.03,0.05
4921,1934,1107,4,55,11,12,323.12,204.85,0
4922,1934,1107,5,55,11,12,528.23,270.34,0
4923,1934,1107,13,55,11,14,232.76,113.06,0
4924,1935,1107,20,87,9,13,65.98,34.35,0
4925,1935,1107,7,87,9,2,117.28,77.26,0.1
4926,1936,1108,12,57,10,25,650.29,395.69,0.1
4927,1936,1108,2,57,10,15,1859.48,869.25,0.05
4928,1937,1108,13,104,3,6,221.45,113.06,0.1
4929,1938,1109,13,58,6,1,208.91,113.06,0.05
4930,1938,1109,10,58,6,13,579.74,303.54,0.15
4931,1938,1109,4,58,6,11,304.81,204.85,0.05
4932,1939,1110,15,63,2,2,1365.66,795.97,0
4933,1939,1110,3,63,2,25,827.18,428.42,0
4934,1939,1110,18,63,2,22,33.19,20.77,0.05
4935,1940,1110,1,37,12,11,823.52,529.32,0.05
4936,1940,1110,8,37,12,12,188.77,93.64,0.15
4937,1940,1110,4,37,12,2,323.12,204.85,0.1
4938,1941,1110,14,100,1,13,1191.81,616.93,0
4939,1941,1110,8,100,1,12,188.77,93.64,0.05
4940,1941,1110,2,100,1,21,1859.48,869.25,0.05
4941,1941,1110,17,100,1,10,721.87,373.03,0.1
4942,1942,1110,3,113,11,3,746.3,428.42,0
4943,1943,1111,18,29,4,23,32.98,20.77,0.05
4944,1943,1111,5,29,4,2,528.23,270.34,0
4945,1944,1111,11,72,6,4,500.82,372.45,0
4946,1945,1111,13,16,2,4,232.76,113.06,0.1
4947,1945,1111,19,16,2,23,819.01,488.55,0.15
4948,1946,1112,13,85,2,20,232.76,113.06,0
4949,1947,1115,8,30,4,14,188.77,93.64,0.05
4950,1947,1115,17,30,4,2,721.87,373.03,0.1
4951,1948,1115,6,117,3,13,441.8,202.95,0
4952,1948,1115,3,117,3,5,827.18,428.42,0.1
4953,1949,1117,21,46,4,3,43.25,23.36,0
4954,1949,1117,3,46,4,21,827.18,428.42,0.05
4955,1949,1117,13,46,4,22,214.54,113.06,0.15
4956,1950,1117,5,82,12,14,528.23,270.34,0.05
4957,1950,1117,4,82,12,6,323.12,204.85,0
4958,1951,1118,21,24,8,14,43.25,23.36,0
4959,1951,1118,12,24,8,20,650.29,395.69,0
4960,1951,1118,7,24,8,3,120.11,77.26,0.1
4961,1952,1118,16,22,7,22,609.58,350.66,0.1
4962,1952,1118,17,22,7,4,721.87,373.03,0
4963,1952,1118,15,22,7,14,1215.8,795.97,0
4964,1952,1118,9,22,7,24,603.18,339.37,0.15
4965,1953,1119,1,35,8,13,787.35,529.32,0.1
4966,1953,1119,17,35,8,24,721.87,373.03,0.05
4967,1953,1119,11,35,8,5,535.2,372.45,0
4968,1953,1119,5,35,8,7,528.23,270.34,0
4969,1954,1119,13,60,8,16,232.76,113.06,0
4970,1954,1119,6,60,8,6,441.8,202.95,0.1
4971,1954,1119,5,60,8,12,469.39,270.34,0
4972,1954,1119,14,60,8,12,1191.81,616.93,0.15
4973,1955,1119,21,87,1,11,39.08,23.36,0
4974,1955,1119,11,87,1,4,583.49,372.45,0.15
4975,1955,1119,1,87,1,24,723.53,529.32,0
4976,1956,1119,8,42,1,24,188.77,93.64,0.05
4977,1957,1121,12,90,9,1,597.0,395.69,0
4978,1957,1121,11,90,9,13,583.49,372.45,0.15
4979,1957,1121,1,90,9,21,823.52,529.32,0.15
4980,1957,1121,6,90,9,6,441.8,202.95,0
4981,1958,1121,11,49,10,2,583.49,372.45,0
4982,1958,1121,20,49,10,6,67.45,34.35,0.05
4983,1958,1121,18,49,10,25,36.79,20.77,0
4984,1959,1121,10,102,3,20,579.74,303.54,0
4985,1960,1121,16,53,4,21,609.58,350.66,0.1
4986,1961,1122,9,82,3,17,603.18,339.37,0
4987,1962,1123,18,99,8,21,36.79,20.77,0.1
4988,1963,1123,7,50,5,7,120.11,77.26,0
4989,1963,1123,18,50,5,2,32.1,20.77,0.1
4990,1964,1124,5,11,9,2,455.07,270.34,0.15
4991,1964,1124,20,11,9,13,64.69,34.35,0
4992,1964,1124,3,11,9,11,827.18,428.42,0.05
4993,1964,1124,1,11,9,9,769.8,529.32,0
4994,1965,1124,20,68,6,24,67.45,34.35,0
4995,1966,1125,4,60,3,17,305.0,204.85,0.1
4996,1966,1125,2,60,3,2,1859.48,869.25,0.1
4997,1966,1125,7,60,3,5,120.11,77.26,0
4998,1966,1125,13,60,3,17,232.76,113.06,0.05
4999,1967,1126,16,103,5,10,556.46,350.66,0
5000,1967,1126,19,103,5,1,819.01,488.55,0.15
5001,1967,1126,15,103,5,2,1264.5,795.97,0
5002,1967,1126,5,103,5,7,528.23,270.34,0.15
5003,1968,1126,20,27,2,1,67.45,34.35,0
5004,1968,1126,18,27,2,23,36.79,20.77,0
5005,1969,1127,1,14,12,1,823.52,529.32,0
5006,1969,1127,13,14,12,13,202.84,113.06,0
5007,1969,1127,20,14,12,3,67.45,34.35,0.05
5008,1970,1127,12,31,3,1,650.29,395.69,0
5009,1970,1127,9,31,3,7,603.18,339.37,0
5010,1970,1127,3,31,3,14,827.18,428.42,0.05
5011,1970,1127,2,31,3,12,1732.53,869.25,0.15
5012,1971,1127,1,118,9,12,823.52,529.32,0
5013,1971,1127,4,118,9,13,323.12,204.85,0.1
5014,1972,1127,6,62,9,4,393.83,202.95,0.1
5015,1972,1127,5,62,9,18,528.23,270.34,0
5016,1972,1127,12,62,9,24,650.29,395.69,0
5017,1973,1128,13,13,1,20,232.76,113.06,0
5018,1973,1128,21,13,1,14,43.25,23.36,0
5019,1973,1128,7,13,1,17,113.52,77.26,0.05
5020,1974,1128,17,71,7,6,721.87,373.03,0
5021,1974,1128,15,71,7,19,1365.66,795.97,0
5022,1974,1128,21,71,7,18,38.82,23.36,0
5023,1975,1128,17,60,3,12,721.87,373.03,0.05
5024,1975,1128,4,60,3,18,323.12,204.85,0.1
5025,1975,1128,6,60,3,16,441.8,202.95,0
5026,1976,1129,2,97,9,2,1859.48,869.25,0
5027,1976,1129,8,97,9,15,188.77,93.64,0
5028,1976,1129,17,97,9,12,721.87,373.03,0
5029,1976,1129,9,97,9,6,603.18,339.37,0.05
5030,1977,1129,20,96,6,20,67.45,34.35,0.1
5031,1977,1129,4,96,6,17,291.89,204.85,0
5032,1978,1129,1,117,10,22,823.52,529.32,0.1
5033,1979,1131,21,23,5,24,37.35,23.36,0.05
5034,1979,1131,19,23,5,16,819.01,488.55,0
5035,1980,1131,2,43,3,10,1682.98,869.25,0
5036,1980,1131,6,43,3,8,380.85,202.95,0
5037,1980,1131,19,43,3,5,715.76,488.55,0
5038,1980,1131,1,43,3,15,823.52,529.32,0.05
5039,1981,1131,16,68,3,13,609.58,350.66,0
5040,1981,1131,7,68,3,14,120.11,77.26,0
5041,1981,1131,8,68,3,6,188.77,93.64,0.1
5042,1982,1131,21,80,7,12,43.25,23.36,0
5043,1982,1131,13,80,7,8,232.76,113.06,0
5044,1982,1131,3,80,7,5,827.18,428.42,0
5045,1982,1131,16,80,7,5,609.58,350.66,0
5046,1983,1133,6,110,7,20,401.65,202.95,0
5047,1983,1133,17,110,7,17,721.87,373.03,0.05
5048,1983,1133,9,110,7,1,603.18,339.37,0.1
5049,1984,1134,20,59,1,7,67.45,34.35,0
5050,1985,1134,4,92,8,15,323.12,204.85,0
5051,1985,1134,5,92,8,17,528.23,270.34,0.05
5052,1985,1134,12,92,8,5,650.29,395.69,0.1
5053,1985,1134,15,92,8,6,1165.59,795.97,0.1
5054,1986,1134,21,13,11,19,43.25,23.36,0.05
5055,1987,1134,16,48,12,23,609.58,350.66,0.05
5056,1987,1134,6,48,12,9,376.4,202.95,0.05
5057,1987,1134,7,48,12,22,120.11,77.26,0.1
5058,1987,1134,5,48,12,22,528.23,270.34,0
5059,1988,1135,13,18,3,4,232.76,113.06,0
5060,1988,1135,8,18,3,4,188.77,93.64,0.05
5061,1988,1135,14,18,3,8,1191.81,616.93,0.15
5062,1988,1135,10,18,3,6,579.74,303.54,0.1
5063,1989,1136,7,45,1,3,120.11,77.26,0
5064,1989,1136,9,45,1,23,548.89,339.37,0.15
5065,1989,1136,17,45,1,23,721.87,373.03,0
5066,1989,1136,11,45,1,1,583.49,372.45,0
5067,1990,1136,17,51,5,6,626.96,373.03,0
5068,1990,1136,7,51,5,6,120.11,77.26,0.1
5069,1990,1136,16,51,5,15,609.58,350.66,0.15
5070,1991,1137,5,62,8,21,528.23,270.34,0
5071,1991,1137,4,62,8,15,323.12,204.85,0
5072,1992,1137,3,52,1,6,756.81,428.42,0
5073,1992,1137,21,52,1,25,40.14,23.36,0
5074,1993,1137,15,3,3,19,1249.06,795.97,0.1
5075,1993,1137,13,3,3,1,232.76,113.06,0.15
5076,1994,1138,9,106,4,4,603.18,339.37,0.1
5077,1994,1138,1,106,4,3,823.52,529.32,0.15
5078,1994,1138,10,106,4,13,579.74,303.54,0
5079,1994,1138,11,106,4,12,521.0,372.45,0
5080,1995,1139,21,86,11,6,43.25,23.36,0
5081,1995,1139,11,86,11,21,583.49,372.45,0
5082,1995,1139,6,86,11,5,441.8,202.95,0
5083,1996,1139,17,48,1,23,721.87,373.03,0.05
5084,1996,1139,13,48,1,12,232.76,113.06,0
5085,1997,1139,15,75,2,19,1365.66,795.97,0.05
5086,1997,1139,8,75,2,9,188.77,93.64,0
5087,1998,1139,19,50,11,13,819.01,488.55,0
5088,1999,1140,16,69,7,11,609.58,350.66,0.1
5089,2000,1140,14,14,7,24,1191.81,616.93,0
5090,2001,1140,17,42,2,24,721.87,373.03,0.05
5091,2001,1140,11,42,2,14,583.49,372.45,0.05
5092,2001,1140,16,42,2,8,609.58,350.66,0
5093,2002,1140,19,13,3,11,819.01,488.55,0.1
5094,2003,1141,3,13,3,14,723.46,428.42,0
5095,2003,1141,6,13,3,2,411.07,202.95,0.1
5096,2004,1141,16,114,2,22,591.27,350.66,0
5097,2004,1141,20,114,2,3,67.45,34.35,0
5098,2005,1141,4,93,8,10,323.12,204.85,0.15
5099,2005,1141,12,93,8,12,650.29,395.69,0.15
5100,2005,1141,3,93,8,22,827.18,428.42,0
5101,2006,1141,11,35,4,2,583.49,372.45,0
5102,2006,1141,5,35,4,2,528.23,270.34,0
5103,2006,1141,10,35,4,14,521.15,303.54,0
5104,2006,1141,9,35,4,16,603.18,339.37,0.15
5105,2007,1142,21,4,9,13,43.25,23.36,0
5106,2008,1143,16,111,2,23,609.58,350.66,0.05
5107,2008,1143,9,111,2,6,549.48,339.37,0
5108,2008,1143,2,111,2,10,1859.48,869.25,0.05
5109,2008,1143,8,111,2,25,188.77,93.64,0.15
5110,2009,1143,19,51,8,11,742.69,488.55,0.05
5111,2010,1143,18,46,4,6,36.79,20.77,0.05
5112,2010,1143,11,46,4,9,583.49,372.45,0
5113,2010,1143,13,46,4,3,214.55,113.06,0
5114,2010,1143,17,46,4,6,721.87,373.03,0.15
5115,2011,1144,14,94,6,4,1191.81,616.93,0
5116,2012,1144,13,27,10,3,220.12,113.06,0.15
5117,2012,1144,9,27,10,13,603.18,339.37,0
5118,2012,1144,1,27,10,16,749.59,529.32,0.1
5119,2012,1144,5,27,10,18,528.23,270.34,0
5120,2013,1145,9,25,6,13,603.18,339.37,0
5121,2013,1145,19,25,6,23,768.47,488.55,0.05
5122,2013,1145,13,25,6,8,206.46,113.06,0
5123,2014,1145,14,4,4,11,1191.81,616.93,0.15
5124,2014,1145,16,4,4,6,609.58,350.66,0
5125,2015,1146,1,112,4,15,769.84,529.32,0
5126,2016,1146,7,73,10,1,120.11,77.26,0
5127,2016,1146,16,73,10,19,585.01,350.66,0.1
5128,2017,1146,5,115,9,7,467.21,270.34,0
5129,2017,1146,14,115,9,14,1097.41,616.93,0.05
5130,2017,1146,6,115,9,4,383.81,202.95,0.05
5131,2017,1146,18,115,9,20,36.79,20.77,0.1
5132,2018,1147,8,35,9,20,188.77,93.64,0
5133,2018,1147,15,35,9,16,1365.66,795.97,0.1
5134,2018,1147,20,35,9,11,67.45,34.35,0.1
5135,2018,1147,3,35,9,4,765.3,428.42,0
5136,2019,1149,8,104,10,10,188.77,93.64,0
5137,2019,1149,15,104,10,19,1178.7,795.97,0.1
5138,2019,1149,18,104,10,23,36.79,20.77,0.1
5139,2019,1149,16,104,10,14,609.58,350.66,0.15
5140,2020,1149,7,81,10,1,120.11,77.26,0.15
5141,2020,1149,18,81,10,18,36.79,20.77,0.15
5142,2020,1149,1,81,10,12,703.61,529.32,0
5143,2021,1150,3,39,2,2,827.18,428.42,0
5144,2021,1150,11,39,2,2,583.49,372.45,0
5145,2021,1150,15,39,2,23,1290.17,795.97,0.05
5146,2021,1150,21,39,2,24,43.25,23.36,0.05
5147,2022,1150,16,101,3,5,609.58,350.66,0.1
5148,2022,1150,19,101,3,2,819.01,488.55,0.1
5149,2022,1150,20,101,3,13,67.45,34.35,0
5150,2022,1150,17,101,3,13,721.87,373.03,0
5151,2023,1151,7,84,5,16,116.56,77.26,0
5152,2023,1151,15,84,5,16,1174.24,795.97,0.1
5153,2023,1151,14,84,5,22,1191.81,616.93,0.15
5154,2023,1151,9,84,5,19,603.18,339.37,0
5155,2024,1151,12,90,3,4,650.29,395.69,0.05
5156,2024,1151,13,90,3,24,232.76,113.06,0.15
5157,2024,1151,20,90,3,22,67.45,34.35,0
5158,2024,1151,9,90,3,17,603.18,339.37,0.05
5159,2025,1151,6,13,6,23,441.8,202.95,0.1
5160,2025,1151,4,13,6,24,323.12,204.85,0.15
5161,2025,1151,18,13,6,24,36.79,20.77,0.15
5162,2026,1152,6,64,2,22,441.8,202.95,0.1
5163,2026,1152,4,64,2,2,323.12,204.85,0.05
5164,2027,1152,7,106,4,5,120.11,77.26,0.15
5165,2027,1152,21,106,4,3,40.16,23.36,0.15
5166,2027,1152,15,106,4,1,1365.66,795.97,0
5167,2027,1152,13,106,4,23,232.76,113.06,0
5168,2028,1152,7,92,2,19,120.11,77.26,0
5169,2028,1152,18,92,2,14,36.79,20.77,0
5170,2029,1152,21,74,1,18,43.25,23.36,0.05
5171,2029,1152,5,74,1,8,528.23,270.34,0.15
5172,2029,1152,7,74,1,9,120.11,77.26,0.15
5173,2029,1152,14,74,1,21,1191.81,616.93,0
5174,2030,1153,16,19,10,22,609.58,350.66,0
5175,2030,1153,2,19,10,18,1859.48,869.25,0
5176,2030,1153,6,19,10,19,441.8,202.95,0
5177,2030,1153,12,19,10,15,650.29,395.69,0.1
5178,2031,1153,13,39,9,23,232.76,113.06,0
5179,2031,1153,7,39,9,2,120.11,77.26,0
5180,2031,1153,15,39,9,21,1269.76,795.97,0
5181,2031,1153,18,39,9,2,36.79,20.77,0.1
5182,2032,1154,17,10,1,14,666.13,373.03,0
5183,2033,1154,11,2,9,9,583.49,372.45,0
5184,2033,1154,21,2,9,1,43.25,23.36,0
5185,2033,1154,5,2,9,25,528.23,270.34,0.1
5186,2033,1154,20,2,9,12,59.54,34.35,0
