date_id,full_date,day_name,is_weekend,is_holiday,month_name,month_number,quarter,year,fiscal_year
1223,2026-05-07,Thursday,False,False,May,5,Q2,2026,FY2026
1224,2026-05-08,Friday,False,False,May,5,Q2,2026,FY2026
1225,2026-05-09,Saturday,True,False,May,5,Q2,2026,FY2026
1226,2026-05-10,Sunday,True,False,May,5,Q2,2026,FY2026
1227,2026-05-11,Monday,False,False,May,5,Q2,2026,FY2026
1228,2026-05-12,Tuesday,False,False,May,5,Q2,2026,FY2026
1229,2026-05-13,Wednesday,False,False,May,5,Q2,2026,FY2026
1230,2026-05-14,Thursday,False,False,May,5,Q2,2026,FY2026
1231,2026-05-15,Friday,False,False,May,5,Q2,2026,FY2026
1232,2026-05-16,Saturday,True,False,May,5,Q2,2026,FY2026
1233,2026-05-17,Sunday,True,False,May,5,Q2,2026,FY2026
1234,2026-05-18,Monday,False,False,May,5,Q2,2026,FY2026
1235,2026-05-19,Tuesday,False,False,May,5,Q2,2026,FY2026
1236,2026-05-20,Wednesday,False,False,May,5,Q2,2026,FY2026
1237,2026-05-21,Thursday,False,False,May,5,Q2,2026,FY2026
1238,2026-05-22,Friday,False,False,May,5,Q2,2026,FY2026
1239,2026-05-23,Saturday,True,False,May,5,Q2,2026,FY2026
1240,2026-05-24,Sunday,True,False,May,5,Q2,2026,FY2026
1241,2026-05-25,Monday,False,False,May,5,Q2,2026,FY2026
1242,2026-05-26,Tuesday,False,False,May,5,Q2,2026,FY2026
1243,2026-05-27,Wednesday,False,False,May,5,Q2,2026,FY2026
1244,2026-05-28,Thursday,False,False,May,5,Q2,2026,FY2026
1245,2026-05-29,Friday,False,False,May,5,Q2,2026,FY2026
1246,2026-05-30,Saturday,True,False,May,5,Q2,2026,FY2026
1247,2026-05-31,Sunday,True,False,May,5,Q2,2026,FY2026
1248,2026-06-01,Monday,False,False,June,6,Q2,2026,FY2026
1249,2026-06-02,Tuesday,False,False,June,6,Q2,2026,FY2026
1250,2026-06-03,Wednesday,False,False,June,6,Q2,2026,FY2026
1251,2026-06-04,Thursday,False,False,June,6,Q2,2026,FY2026
1252,2026-06-05,Friday,False,False,June,6,Q2,2026,FY2026
1253,2026-06-06,Saturday,True,False,June,6,Q2,2026,FY2026
1254,2026-06-07,Sunday,True,False,June,6,Q2,2026,FY2026
1255,2026-06-08,Monday,False,False,June,6,Q2,2026,FY2026
1256,2026-06-09,Tuesday,False,False,June,6,Q2,2026,FY2026
1257,2026-06-10,Wednesday,False,False,June,6,Q2,2026,FY2026
1258,2026-06-11,Thursday,False,False,June,6,Q2,2026,FY2026
1259,2026-06-12,Friday,False,False,June,6,Q2,2026,FY2026
1260,2026-06-13,Saturday,True,False,June,6,Q2,2026,FY2026
1261,2026-06-14,Sunday,True,False,June,6,Q2,2026,FY2026
1262,2026-06-15,Monday,False,False,June,6,Q2,2026,FY2026
1263,2026-06-16,Tuesday,False,False,June,6,Q2,2026,FY2026
1264,2026-06-17,Wednesday,False,False,June,6,Q2,2026,FY2026
1265,2026-06-18,Thursday,False,False,June,6,Q2,2026,FY2026
1266,2026-06-19,Friday,False,False,June,6,Q2,2026,FY2026
1267,2026-06-20,Saturday,True,False,June,6,Q2,2026,FY2026
1268,2026-06-21,Sunday,True,False,June,6,Q2,2026,FY2026
1269,2026-06-22,Monday,False,False,June,6,Q2,2026,FY2026
1270,2026-06-23,Tuesday,False,False,June,6,Q2,2026,FY2026
1271,2026-06-24,Wednesday,False,False,June,6,Q2,2026,FY2026
1272,2026-06-25,Thursday,False,False,June,6,Q2,2026,FY2026
1273,2026-06-26,Friday,False,False,June,6,Q2,2026,FY2026
1274,2026-06-27,Saturday,True,False,June,6,Q2,2026,FY2026
1275,2026-06-28,Sunday,True,False,June,6,Q2,2026,FY2026
1276,2026-06-29,Monday,False,False,June,6,Q2,2026,FY2026
1277,2026-06-30,Tuesday,False,False,June,6,Q2,2026,FY2026
1278,2026-07-01,Wednesday,False,False,July,7,Q3,2026,FY2026
1279,2026-07-02,Thursday,False,False,July,7,Q3,2026,FY2026
1280,2026-07-03,Friday,False,False,July,7,Q3,2026,FY2026
1281,2026-07-04,Saturday,True,False,July,7,Q3,2026,FY2026
1282,2026-07-05,Sunday,True,False,July,7,Q3,2026,FY2026
1283,2026-07-06,Monday,False,False,July,7,Q3,2026,FY2026
1284,2026-07-07,Tuesday,False,False,July,7,Q3,2026,FY2026
1285,2026-07-08,Wednesday,False,False,July,7,Q3,2026,FY2026
1286,2026-07-09,Thursday,False,False,July,7,Q3,2026,FY2026
1287,2026-07-10,Friday,False,False,July,7,Q3,2026,FY2026
1288,2026-07-11,Saturday,True,False,July,7,Q3,2026,FY2026
1289,2026-07-12,Sunday,True,False,July,7,Q3,2026,FY2026
1290,2026-07-13,Monday,False,False,July,7,Q3,2026,FY2026
1291,2026-07-14,Tuesday,False,False,July,7,Q3,2026,FY2026
1292,2026-07-15,Wednesday,False,False,July,7,Q3,2026,FY2026
1293,2026-07-16,Thursday,False,False,July,7,Q3,2026,FY2026
1294,2026-07-17,Friday,False,False,July,7,Q3,2026,FY2026
1295,2026-07-18,Saturday,True,False,July,7,Q3,2026,FY2026
1296,2026-07-19,Sunday,True,False,July,7,Q3,2026,FY2026
1297,2026-07-20,Monday,False,False,July,7,Q3,2026,FY2026
1298,2026-07-21,Tuesday,False,False,July,7,Q3,2026,FY2026
1299,2026-07-22,Wednesday,False,False,July,7,Q3,2026,FY2026
1300,2026-07-23,Thursday,False,False,July,7,Q3,2026,FY2026
1301,2026-07-24,Friday,False,False,July,7,Q3,2026,FY2026
1302,2026-07-25,Saturday,True,False,July,7,Q3,2026,FY2026
1303,2026-07-26,Sunday,True,False,July,7,Q3,2026,FY2026
1304,2026-07-27,Monday,False,False,July,7,Q3,2026,FY2026
1305,2026-07-28,Tuesday,False,False,July,7,Q3,2026,FY2026
1306,2026-07-29,Wednesday,False,False,July,7,Q3,2026,FY2026
1307,2026-07-30,Thursday,False,False,July,7,Q3,2026,FY2026
1308,2026-07-31,Friday,False,False,July,7,Q3,2026,FY2026
1309,2026-08-01,Saturday,True,False,August,8,Q3,2026,FY2026
